INDIV_ID_CASE_NUMBER,GENDER_CD,INACTIVE_IND,ACTIVE_IN_CASE_SW,EFF_BEGIN_DT,HIST_NAV_IND,SSN_SW,RESIDENCY_STATE_CD,US_CITIZEN_SW,RELATIONSHIP_TYPE_CD,PREPARES_AND_PURCHASES_SW,RELATIONSHIP_VRF_CD,VERF_RECEIVED_DT,PAYMENT_FREQUENCY_CD,EMPLOYER_NAME,EXPENSES_SW,INCOME_IS_ACCESSIBLE_SW,JOB_TITLE,PROJECTION_PERIOD_DAYS_CD,EMPLOYMENT_START_DT,PROJECTION_PERIOD_END_DT,PROJECTION_PERIOD_START_DT,PROVIDER_ID,LOST_EMPLOYMENT_SW,PROCESS_ID,IS_COMPLETE_SW_2,INSURANCE_INCOME_AMT,HOURS_WK,PLAN_TO_GAIN_IND_SW,EMP_SEQ_NUM_1,PAY_EXP_SEQ_NUM,PAYMENT_EXPENSE_DT,PAYMENT_EXPENSE_AMT,PAYMENT_EXPENSE_FREQUENCY_CD,PAYMENT_EXPENSE_VRF_CD,GROSS_PAY_PERIOD_AMT,HOURS_PER_WK,INCLUDE_PAYMENT_EXPENSE_SW,PAYMENT_INDICATOR_CD,REGULAR_HOURS,TYPE_CD_1,VERF_RECEIVED_DT_2,CHANGE_ACTION_DT,UNEARNED_SEQ_NUM,UNEARNED_INCOME_TYPE_CD,VERF_RECEIVED_DT_3,PAYMENT_FREQUENCY_CD_1,RESOURCE_SEQ_NUM,CONTRIBUTION_ININDV_ID,UNEARNED_SOURCE_CD,UNEARNED_INCOME_VRF_CD,OTHER_INCOME_AMT,PROG_CD,AID_REQUEST_SW,POLICY_YEAR,AVERAGE_MONTHLY_HOURS,BUDGETED_AMT,BUDGET_TYPE_CD,MA_BUDGET_AMT,MA_PROJECTED_AMT,PAYMENTS_EXPECTED,PAYMENTS_RECEIVED,PROJECTED_HOURS,PROJECTION_AMT
91014_55397_91014,F,N,Y,01-JAN-2014 12.00.00,F,Y,RI,Y,DP,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,0,N,CS,Y,1516.6,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2014,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2014 12.00.00,F,Y,RI,Y,PA,Y,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2014,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2014 12.00.00,F,Y,RI,Y,PA,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2014,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2014 12.00.00,F,Y,RI,Y,SPS,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2015,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2014 12.00.00,F,Y,RI,Y,DP,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2015,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2014 12.00.00,F,Y,RI,Y,PA,Y,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2015,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2014 12.00.00,F,Y,RI,Y,PA,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2015,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2014 12.00.00,F,Y,RI,Y,SPS,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2015,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2014 12.00.00,F,Y,RI,Y,DP,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2015,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2014 12.00.00,F,Y,RI,Y,PA,Y,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2015,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2014 12.00.00,F,Y,RI,Y,PA,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2015,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2014 12.00.00,F,Y,RI,Y,SPS,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2015,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2014 12.00.00,F,Y,RI,Y,DP,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2015,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,PA,Y,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,,N,CS,N,1733.3,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2015,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,PA,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,,N,CS,N,1733.3,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2015,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,SPS,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,,N,CS,N,1733.3,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2015,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,DP,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,,N,CS,N,1733.3,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2015,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,PA,Y,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,,N,CS,N,1733.3,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2015,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,PA,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,,N,CS,N,1733.3,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2015,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,SPS,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,,N,CS,N,1733.3,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2016,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,DP,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,,N,CS,N,1733.3,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2016,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,PA,Y,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,,N,CS,N,1733.3,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2016,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,PA,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,,N,CS,N,1733.3,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2016,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,SPS,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,,N,CS,N,1733.3,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2016,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,DP,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,,N,CS,N,1733.3,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2016,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,PA,Y,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,0,N,CS,Y,1516.6,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2016,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,PA,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,0,N,CS,Y,1516.6,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2016,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,SPS,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,0,N,CS,Y,1516.6,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2016,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,DP,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,0,N,CS,Y,1516.6,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2016,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,PA,Y,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,0,N,CS,Y,1516.6,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2016,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,PA,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,0,N,CS,Y,1516.6,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2016,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,SPS,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,0,N,CS,Y,1516.6,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2016,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,DP,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,0,N,CS,Y,1516.6,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2016,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,PA,Y,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,0,N,CS,Y,1516.6,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2016,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,PA,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,0,N,CS,Y,1516.6,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2016,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,SPS,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,0,N,CS,Y,1516.6,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2017,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,DP,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,,,,0,N,CS,Y,1516.6,30,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2017,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,PA,Y,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2017,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,PA,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2017,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,SPS,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2017,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,DP,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2017,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,PA,Y,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2017,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,PA,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2017,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,SPS,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2017,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,DP,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2017,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,PA,Y,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2017,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,PA,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2017,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,SPS,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2017,,,,,,,,,
91014_55397_91014,F,N,Y,01-JAN-2016 12.00.00,P,Y,RI,Y,DP,N,OT,01-SEP-2016 12.00.00,MO,First student,N,Y,,,05-OCT-2016 12.00.00,,,,N,CS,N,1400,,N,18974,632446,23-SEP-2016 12.00.00,1400,MO,ES,1400,,Y,M,,P,05-OCT-2016 12.00.00,05-OCT-2016 12.00.00,,,,,,,,,,MA,Y,2017,,,,,,,,,
91035_55397_91035,F,N,Y,01-JAN-2014 12.00.00,F,Y,RI,Y,CH,Y,OT,01-SEP-2016 12.00.00,MO,YMCA of Pawtucket Inc.,,,,,28-JUN-2017 12.00.00,,,120479,Y,DC,N,628.33,10,,7594731,8335790,,145,WE,CS,145,10,Y,M,10,P,,15-MAY-2018 12.25.05,,,,,,,,,,MA,Y,2013,,,,,,,,,
91035_55397_91035,F,N,Y,01-JAN-2014 12.00.00,F,Y,RI,Y,SB,Y,OT,01-SEP-2016 12.00.00,MO,YMCA of Pawtucket Inc.,,,,,28-JUN-2017 12.00.00,,,120479,Y,DC,N,628.33,10,,7594731,8335790,,145,WE,CS,145,10,Y,M,10,P,,15-MAY-2018 12.25.05,,,,,,,,,,MA,Y,2013,,,,,,,,,
91035_55397_91035,F,N,Y,01-JAN-2014 12.00.00,F,Y,RI,Y,CH,Y,OT,01-SEP-2016 12.00.00,MO,YMCA of Pawtucket Inc.,,,,,28-JUN-2017 12.00.00,,,120479,Y,DC,N,628.33,10,,7594731,8335790,,145,WE,CS,145,10,Y,M,10,P,,15-MAY-2018 12.25.05,,,,,,,,,,MA,Y,2013,,,,,,,,,
91035_55397_91035,F,N,Y,01-JAN-2014 12.00.00,F,Y,RI,Y,CH,Y,OT,01-SEP-2016 12.00.00,MO,YMCA of Pawtucket Inc.,,,,,28-JUN-2017 12.00.00,,,120479,Y,DC,N,628.33,10,,7594731,8335790,,145,WE,CS,145,10,Y,M,10,P,,15-MAY-2018 12.25.05,,,,,,,,,,MA,Y,2014,,,,,,,,,
91035_55397_91035,F,N,Y,01-JAN-2016 12.00.00,M,Y,RI,Y,CH,Y,OT,01-SEP-2016 12.00.00,MO,YMCA of Pawtucket Inc.,,,,,28-JUN-2017 12.00.00,,,120479,Y,DC,N,628.33,10,,7594731,8335790,,145,WE,CS,145,10,Y,M,10,P,,15-MAY-2018 12.25.05,,,,,,,,,,MA,Y,2014,,,,,,,,,
91035_55397_91035,F,N,Y,01-JAN-2016 12.00.00,M,Y,RI,Y,SB,Y,OT,01-SEP-2016 12.00.00,MO,YMCA of Pawtucket Inc.,,,,,28-JUN-2017 12.00.00,,,120479,Y,DC,N,628.33,10,,7594731,8335790,,145,WE,CS,145,10,Y,M,10,P,,15-MAY-2018 12.25.05,,,,,,,,,,MA,Y,2014,,,,,,,,,
91035_55397_91035,F,N,Y,01-JAN-2016 12.00.00,M,Y,RI,Y,CH,Y,OT,01-SEP-2016 12.00.00,MO,YMCA of Pawtucket Inc.,,,,,28-JUN-2017 12.00.00,,,120479,Y,DC,N,628.33,10,,7594731,8335790,,145,WE,CS,145,10,Y,M,10,P,,15-MAY-2018 12.25.05,,,,,,,,,,MA,Y,2015,,,,,,,,,
91035_55397_91035,F,N,Y,01-JAN-2016 12.00.00,M,Y,RI,Y,CH,Y,OT,01-SEP-2016 12.00.00,MO,YMCA of Pawtucket Inc.,,,,,28-JUN-2017 12.00.00,,,120479,Y,DC,N,628.33,10,,7594731,8335790,,145,WE,CS,145,10,Y,M,10,P,,15-MAY-2018 12.25.05,,,,,,,,,,MA,Y,2015,,,,,,,,,
91035_55397_91035,F,N,Y,28-MAR-2016 12.00.00,P,Y,RI,Y,CH,Y,OT,01-SEP-2016 12.00.00,MO,YMCA of Pawtucket Inc.,,,,,28-JUN-2017 12.00.00,,,120479,Y,DC,N,628.33,10,,7594731,8335790,,145,WE,CS,145,10,Y,M,10,P,,15-MAY-2018 12.25.05,,,,,,,,,,MA,Y,2016,,,,,,,,,
91035_55397_91035,F,N,Y,28-MAR-2016 12.00.00,P,Y,RI,Y,SB,Y,OT,01-SEP-2016 12.00.00,MO,YMCA of Pawtucket Inc.,,,,,28-JUN-2017 12.00.00,,,120479,Y,DC,N,628.33,10,,7594731,8335790,,145,WE,CS,145,10,Y,M,10,P,,15-MAY-2018 12.25.05,,,,,,,,,,MA,Y,2016,,,,,,,,,
91035_55397_91035,F,N,Y,28-MAR-2016 12.00.00,P,Y,RI,Y,CH,Y,OT,01-SEP-2016 12.00.00,MO,YMCA of Pawtucket Inc.,,,,,28-JUN-2017 12.00.00,,,120479,Y,DC,N,628.33,10,,7594731,8335790,,145,WE,CS,145,10,Y,M,10,P,,15-MAY-2018 12.25.05,,,,,,,,,,MA,Y,2017,,,,,,,,,
91035_55397_91035,F,N,Y,28-MAR-2016 12.00.00,P,Y,RI,Y,CH,Y,OT,01-SEP-2016 12.00.00,MO,YMCA of Pawtucket Inc.,,,,,28-JUN-2017 12.00.00,,,120479,Y,DC,N,628.33,10,,7594731,8335790,,145,WE,CS,145,10,Y,M,10,P,,15-MAY-2018 12.25.05,,,,,,,,,,MA,Y,2017,,,,,,,,,
91036_55397_91036,F,N,N,01-JAN-2014 12.00.00,S,Y,RI,Y,CH,Y,OT,01-SEP-2016 12.00.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,Y,2016,,,,,,,,,
91036_55397_91036,F,N,N,01-JAN-2014 12.00.00,S,Y,RI,Y,SB,Y,OT,01-SEP-2016 12.00.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,Y,2016,,,,,,,,,
91036_55397_91036,F,N,N,01-JAN-2014 12.00.00,S,Y,RI,Y,CH,Y,OT,01-SEP-2016 12.00.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,Y,2016,,,,,,,,,
91036_55397_91036,F,N,N,01-JAN-2014 12.00.00,S,Y,RI,Y,CH,Y,OT,01-SEP-2016 12.00.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,Y,2016,,,,,,,,,
429688_243040_429688,F,N,Y,01-JAN-2015 12.00.00,F,Y,RI,Y,EX,N,OT,01-SEP-2016 12.00.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7538386,RSDI,,MO,0,0,FF,WT,1200,MA,Y,2013,,,,,,,,,
